timestamp,open,high,low,close,volume
2025-07-15 12:37:00+05:30,116918.64,117020.63,116918.64,116990.35,32.36486
2025-07-15 12:38:00+05:30,116990.35,117050.0,116990.35,117049.99,5.5607
2025-07-15 12:39:00+05:30,117049.99,117068.09,117043.77,117064.79,24.62341
2025-07-15 12:40:00+05:30,117064.8,117082.43,117056.6,117057.08,14.82916
2025-07-15 12:41:00+05:30,117057.08,117116.0,117057.07,117100.0,13.10021
2025-07-15 12:42:00+05:30,117100.0,117132.07,117086.62,117089.64,28.68698
2025-07-15 12:43:00+05:30,117089.64,117089.65,117043.29,117043.3,6.72244
2025-07-15 12:44:00+05:30,117043.3,117064.98,116976.65,117000.0,42.68153
2025-07-15 12:45:00+05:30,116999.99,117021.14,116996.28,116996.28,18.9811
2025-07-15 12:46:00+05:30,116996.29,117018.37,116961.26,116961.26,27.3551
2025-07-15 12:47:00+05:30,116961.26,117017.53,116938.52,117017.53,28.13008
2025-07-15 12:48:00+05:30,117017.52,117017.72,116973.6,117017.72,32.04621
2025-07-15 12:49:00+05:30,117017.71,117017.72,116950.0,116950.01,27.24747
2025-07-15 12:50:00+05:30,116950.01,117018.33,116950.0,117007.11,14.276
2025-07-15 12:51:00+05:30,117007.11,117025.0,116988.29,117005.44,21.49197
2025-07-15 12:52:00+05:30,117005.45,117062.67,117005.45,117026.06,14.88547
2025-07-15 12:53:00+05:30,117026.07,117031.08,116993.76,117006.52,7.08906
2025-07-15 12:54:00+05:30,117006.53,117036.2,116958.95,117036.19,8.50007
2025-07-15 12:55:00+05:30,117036.2,117041.94,117012.01,117012.76,9.978
2025-07-15 12:56:00+05:30,117012.76,117066.2,117001.01,117052.37,15.3247
2025-07-15 12:57:00+05:30,117052.36,117052.37,117025.19,117036.89,6.76071
2025-07-15 12:58:00+05:30,117036.9,117036.9,117030.27,117030.28,5.28389
2025-07-15 12:59:00+05:30,117030.28,117041.61,116958.94,116958.95,15.73209
2025-07-15 13:00:00+05:30,116958.95,116958.95,116896.01,116896.02,17.32534
2025-07-15 13:01:00+05:30,116896.01,116896.02,116859.0,116859.0,11.33361
2025-07-15 13:02:00+05:30,116859.01,116876.55,116800.77,116839.4,80.07784
2025-07-15 13:03:00+05:30,116839.4,116938.24,116839.39,116848.21,23.36624
2025-07-15 13:04:00+05:30,116848.21,116870.54,116844.32,116858.94,16.50604
2025-07-15 13:05:00+05:30,116858.94,116869.22,116845.0,116869.22,19.73875
2025-07-15 13:06:00+05:30,116869.22,116869.22,116844.34,116844.35,14.08788
2025-07-15 13:07:00+05:30,116844.35,116844.35,116805.85,116826.01,22.75387
2025-07-15 13:08:00+05:30,116826.0,116826.01,116729.76,116748.16,35.61813
2025-07-15 13:09:00+05:30,116748.17,116790.6,116700.02,116700.03,22.15102
2025-07-15 13:10:00+05:30,116700.02,116700.03,116655.07,116676.95,26.42878
2025-07-15 13:11:00+05:30,116676.95,116693.49,116670.15,116670.16,18.10456
2025-07-15 13:12:00+05:30,116670.16,116800.0,116602.2,116767.88,43.04537
2025-07-15 13:13:00+05:30,116767.88,116767.88,116702.45,116702.45,13.85405
2025-07-15 13:14:00+05:30,116702.45,116740.0,116701.22,116721.33,26.93059
2025-07-15 13:15:00+05:30,116721.33,116767.84,116721.32,116759.66,37.53
2025-07-15 13:16:00+05:30,116759.67,116766.94,116673.0,116737.12,17.64228
2025-07-15 13:17:00+05:30,116737.12,116737.12,116686.08,116691.94,12.21845
2025-07-15 13:18:00+05:30,116691.93,116721.81,116668.93,116668.94,22.15377
2025-07-15 13:19:00+05:30,116668.93,116684.41,116524.0,116541.25,60.54872
2025-07-15 13:20:00+05:30,116541.26,116565.97,116440.0,116474.12,58.25815
2025-07-15 13:21:00+05:30,116474.11,116531.05,116405.4,116442.48,29.92361
2025-07-15 13:22:00+05:30,116442.47,116564.65,116400.0,116564.64,26.44353
2025-07-15 13:23:00+05:30,116564.65,116742.4,116564.64,116742.39,9.63774
2025-07-15 13:24:00+05:30,116742.4,116858.2,116742.39,116842.0,28.38857
2025-07-15 13:25:00+05:30,116842.01,116880.0,116783.25,116783.26,17.41669
2025-07-15 13:26:00+05:30,116783.26,116932.0,116783.26,116932.0,14.60842
2025-07-15 13:27:00+05:30,116932.0,116948.88,116885.54,116915.32,10.51483
2025-07-15 13:28:00+05:30,116915.32,116928.6,116839.85,116878.2,15.48881
2025-07-15 13:29:00+05:30,116878.2,116878.2,116770.42,116779.12,14.04585
2025-07-15 13:30:00+05:30,116779.13,116804.94,116745.01,116776.56,10.8466
2025-07-15 13:31:00+05:30,116776.57,116790.21,116760.0,116760.01,5.69999
2025-07-15 13:32:00+05:30,116760.01,116804.57,116760.0,116769.28,21.60888
2025-07-15 13:33:00+05:30,116769.27,116799.69,116741.84,116741.84,10.91663
2025-07-15 13:34:00+05:30,116741.84,116748.33,116668.94,116668.94,7.12688
2025-07-15 13:35:00+05:30,116668.95,116831.47,116668.94,116831.47,9.07926
2025-07-15 13:36:00+05:30,116831.47,116857.75,116751.16,116819.99,26.04924
2025-07-15 13:37:00+05:30,116820.0,116850.01,116784.14,116834.0,22.98572
2025-07-15 13:38:00+05:30,116834.0,116836.92,116784.15,116784.16,10.13912
2025-07-15 13:39:00+05:30,116784.16,116853.16,116784.16,116815.26,16.73421
2025-07-15 13:40:00+05:30,116815.25,116831.15,116815.25,116831.15,14.31567
2025-07-15 13:41:00+05:30,116831.14,116845.17,116831.14,116831.47,9.12946
2025-07-15 13:42:00+05:30,116831.46,116831.47,116756.0,116804.26,9.68062
2025-07-15 13:43:00+05:30,116804.27,116841.29,116804.26,116841.29,4.50794
2025-07-15 13:44:00+05:30,116841.29,116841.29,116788.32,116788.33,7.826
