timestamp,open,high,low,close,volume,ema20,rsi14,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,buy_signal,target,stop_loss
2025-07-15 12:37:00+05:30,681.79,682.0,681.68,681.85,198.622,,,,,,0,,
2025-07-15 12:38:00+05:30,681.85,681.98,681.72,681.94,80.304,,,,,,0,,
2025-07-15 12:39:00+05:30,681.94,682.05,681.86,682.05,76.904,,,,,,0,,
2025-07-15 12:40:00+05:30,682.05,682.15,682.0,682.0,118.527,,,,,,0,,
2025-07-15 12:41:00+05:30,682.0,682.15,682.0,682.07,48.832,,,,,,0,,
2025-07-15 12:42:00+05:30,682.07,682.1,681.7,681.71,175.747,,,,,,0,,
2025-07-15 12:43:00+05:30,681.7,681.7,681.32,681.32,46.103,,,,,,0,,
2025-07-15 12:44:00+05:30,681.33,681.59,681.32,681.48,32.851,,,,,,0,,
2025-07-15 12:45:00+05:30,681.48,681.54,681.35,681.36,95.583,,,,,,0,,
2025-07-15 12:46:00+05:30,681.36,681.36,680.82,680.82,128.219,,,,,,0,,
2025-07-15 12:47:00+05:30,680.82,681.1,680.65,681.09,103.472,,,,,,0,,
2025-07-15 12:48:00+05:30,681.1,681.1,680.96,681.09,33.408,,,,,,0,,
2025-07-15 12:49:00+05:30,681.09,681.1,680.8,680.88,56.361,,,,,,0,,
2025-07-15 12:50:00+05:30,680.89,681.19,680.89,681.15,183.434,,,,,,0,,
2025-07-15 12:51:00+05:30,681.15,681.15,680.97,681.0,172.966,,35.407887999250285,,,,0,,
2025-07-15 12:52:00+05:30,681.0,681.34,680.99,681.25,109.965,,43.56426941993188,,,,0,,
2025-07-15 12:53:00+05:30,681.26,681.26,680.99,680.99,249.764,,38.16645566978755,,,,0,,
2025-07-15 12:54:00+05:30,680.99,681.22,680.9,681.21,39.646,,44.439620250576496,,,,0,,
2025-07-15 12:55:00+05:30,681.22,681.3,681.15,681.25,30.345,,45.52181925635056,,,,0,,
2025-07-15 12:56:00+05:30,681.25,681.39,681.0,681.28,182.897,681.3895000000001,46.36560322999456,,,,0,,
2025-07-15 12:57:00+05:30,681.28,681.28,681.0,681.05,39.137,681.3571666666668,41.10866027615794,,,,0,,
2025-07-15 12:58:00+05:30,681.04,681.04,681.0,681.01,17.822,681.3241031746032,40.25386565376967,,,,0,,
2025-07-15 12:59:00+05:30,681.0,681.01,680.83,680.84,56.178,681.2779981103553,36.75580003894507,,,,0,,
2025-07-15 13:00:00+05:30,680.84,680.84,680.51,680.51,90.738,681.2048554331785,31.105106512323168,,,,0,,
2025-07-15 13:01:00+05:30,680.51,680.51,680.4,680.41,82.884,681.1291549157329,29.61910729190359,,,,0,,
2025-07-15 13:02:00+05:30,680.42,680.42,680.08,680.11,233.271,681.0320925428059,25.65879776403772,-0.3998526178844486,,,0,,
2025-07-15 13:03:00+05:30,680.1,680.43,680.02,680.17,320.221,680.9499884911102,27.739792814120115,-0.4220975142782208,,,0,,
2025-07-15 13:04:00+05:30,680.17,680.18,680.1,680.14,58.585,680.8728467300521,27.327882995476703,-0.4371087862190279,,,0,,
2025-07-15 13:05:00+05:30,680.14,680.25,680.13,680.23,76.963,680.8116232319519,30.654648745690142,-0.4367089703752072,,,0,,
2025-07-15 13:06:00+05:30,680.23,680.24,680.17,680.19,38.671,680.752421019385,29.997384563501367,-0.4346098671314848,,,0,,
2025-07-15 13:07:00+05:30,680.19,680.19,680.02,680.02,41.777,680.6826666365864,27.31670137815116,-0.4415737051355108,,,0,,
2025-07-15 13:08:00+05:30,680.01,680.02,679.77,679.95,182.673,680.6128888616735,26.275471966459268,-0.4475815701798638,,,0,,
2025-07-15 13:09:00+05:30,679.96,679.98,679.58,679.58,60.873,680.514518493895,21.590834672722387,-0.4767036117939369,,,0,,
2025-07-15 13:10:00+05:30,679.58,679.74,679.5,679.74,66.911,680.4407548278098,27.60195250907832,-0.4813239736078003,-0.0393727939849668,-0.4419511796228335,0,,
2025-07-15 13:11:00+05:30,679.73,680.19,679.73,679.95,89.584,680.3940162727803,34.68007514059466,-0.462706604959294,-0.0166043402691684,-0.4461022646901256,0,,
2025-07-15 13:12:00+05:30,679.96,680.44,679.95,680.39,78.901,680.3936337706108,46.485480953566885,-0.4077476226283352,0.0306837136494323,-0.4384313362777675,1,707.61,666.78
2025-07-15 13:13:00+05:30,680.39,680.39,680.0,680.01,136.903,680.3570972210288,39.79602837337553,-0.3903552846467164,0.0384608413048409,-0.4288161259515573,0,,
2025-07-15 13:14:00+05:30,680.0,680.05,679.75,679.76,595.745,680.300230819026,36.11397838712396,-0.3922233356908009,0.0292742322086051,-0.421497567899406,0,,
2025-07-15 13:15:00+05:30,679.75,679.9,679.6,679.9,137.268,680.2621135981664,39.490328345706985,-0.3780490356746213,0.0347588257798278,-0.4128078614544491,0,,
2025-07-15 13:16:00+05:30,679.9,679.9,679.6,679.7,99.244,680.2085789697696,36.52091975522292,-0.3785899796999956,0.0273743054035628,-0.4059642851035585,0,,
2025-07-15 13:17:00+05:30,679.7,679.74,679.42,679.44,123.3,680.1353809726487,33.042513324162954,-0.3954401212615721,0.0084193310735891,-0.4038594523351612,0,,
2025-07-15 13:18:00+05:30,679.45,679.6,679.41,679.54,95.285,680.0786780228726,35.583751567650715,-0.3961581510177439,0.0061610410539339,-0.4023191920716778,0,,
2025-07-15 13:19:00+05:30,679.53,679.65,679.53,679.55,122.978,680.0283277349799,35.84596497810846,-0.3914083663422616,0.0087286605835329,-0.4001370269257946,0,,
2025-07-15 13:20:00+05:30,679.55,679.77,679.51,679.77,84.758,680.0037250935533,41.48890057667706,-0.3656766733190579,0.0275682828853893,-0.3932449562044473,0,,
2025-07-15 13:21:00+05:30,679.77,679.89,679.65,679.75,208.859,679.9795607989292,41.13467397340705,-0.3429447010265676,0.0402402041423038,-0.3831849051688714,0,,
