timestamp,open,high,low,close,volume,ema20,rsi14,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2025-07-15 12:37:00+05:30,681.79,682.0,681.68,681.85,198.622,,,,,
2025-07-15 12:38:00+05:30,681.85,681.98,681.72,681.94,80.304,,,,,
2025-07-15 12:39:00+05:30,681.94,682.05,681.86,682.05,76.904,,,,,
2025-07-15 12:40:00+05:30,682.05,682.15,682.0,682.0,118.527,,,,,
2025-07-15 12:41:00+05:30,682.0,682.15,682.0,682.07,48.832,,,,,
2025-07-15 12:42:00+05:30,682.07,682.1,681.7,681.71,175.747,,,,,
2025-07-15 12:43:00+05:30,681.7,681.7,681.32,681.32,46.103,,,,,
2025-07-15 12:44:00+05:30,681.33,681.59,681.32,681.48,32.851,,,,,
2025-07-15 12:45:00+05:30,681.48,681.54,681.35,681.36,95.583,,,,,
2025-07-15 12:46:00+05:30,681.36,681.36,680.82,680.82,128.219,,,,,
2025-07-15 12:47:00+05:30,680.82,681.1,680.65,681.09,103.472,,,,,
2025-07-15 12:48:00+05:30,681.1,681.1,680.96,681.09,33.408,,,,,
2025-07-15 12:49:00+05:30,681.09,681.1,680.8,680.88,56.361,,,,,
2025-07-15 12:50:00+05:30,680.89,681.19,680.89,681.15,183.434,,,,,
2025-07-15 12:51:00+05:30,681.15,681.15,680.97,681.0,172.966,,35.407887999250285,,,
2025-07-15 12:52:00+05:30,681.0,681.34,680.99,681.25,109.965,,43.564269419931875,,,
2025-07-15 12:53:00+05:30,681.26,681.26,680.99,680.99,249.764,,38.16645566978755,,,
2025-07-15 12:54:00+05:30,680.99,681.22,680.9,681.21,39.646,,44.439620250576496,,,
2025-07-15 12:55:00+05:30,681.22,681.3,681.15,681.25,30.345,,45.521819256350554,,,
2025-07-15 12:56:00+05:30,681.25,681.39,681.0,681.28,182.897,681.3895000000001,46.36560322999456,,,
2025-07-15 12:57:00+05:30,681.28,681.28,681.0,681.05,39.137,681.3571666666668,41.10866027615794,,,
